data,hora,num,ambiente,predição
08/05/2026,16:34:13,66,Lab. de Medição e Calibração,Lab. de Medição e Calibração
08/05/2026,16:34:13,67,Lab. de Medição e Calibração,Lab. de Medição e Calibração
08/05/2026,16:34:13,68,Lab. de Medição e Calibração,Lab. de Medição e Calibração
08/05/2026,16:34:13,69,Lab. de Medição e Calibração,Lab. de Medição e Calibração
08/05/2026,16:34:13,70,Lab. de Medição e Calibração,Lab. de Medição e Calibração
08/05/2026,16:34:13,71,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,72,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,73,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,74,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,75,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,76,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,77,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,78,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,79,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,80,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,81,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,82,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,83,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,84,Lab. de redes convergentes,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,85,Lab. de redes convergentes,Coordenação de pós em Eng. Elétrica
08/05/2026,16:34:13,86,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,87,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,88,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,89,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,90,Lab. de redes convergentes,Lab. de redes convergentes
08/05/2026,16:34:13,91,Lab. de fibras ópticas,Lab. de fibras ópticas
08/05/2026,16:34:13,92,Lab. de fibras ópticas,Lab. de fibras ópticas
08/05/2026,16:34:13,93,Lab. de fibras ópticas,Lab. de fibras ópticas
08/05/2026,16:34:13,94,Lab. de fibras ópticas,Lab. de Ciências
08/05/2026,16:34:13,95,Lab. de fibras ópticas,Lab. de Ciências
08/05/2026,16:34:13,96,Lab. de fibras ópticas,Lab. de Ciências
08/05/2026,16:34:13,97,Lab. de fibras ópticas,Lab. de Ciências
08/05/2026,16:34:13,98,Lab. de fibras ópticas,Lab. de Ciências
08/05/2026,16:34:13,99,Lab. de fibras ópticas,Lab. de Ciências
08/05/2026,16:34:13,100,Lab. de fibras ópticas,Lab. de fibras ópticas
08/05/2026,16:34:13,101,Pesquisa em Eng. Elétrica,Práticas didáticas
08/05/2026,16:34:13,102,Pesquisa em Eng. Elétrica,Práticas didáticas
08/05/2026,16:34:13,103,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
08/05/2026,16:34:13,104,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
08/05/2026,16:34:13,105,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
08/05/2026,16:34:13,106,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
08/05/2026,16:34:13,107,Pesquisa em Eng. Elétrica,Práticas didáticas
08/05/2026,16:34:13,108,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
08/05/2026,16:34:13,109,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
08/05/2026,16:34:13,110,Pesquisa em Eng. Elétrica,Práticas didáticas
08/05/2026,16:34:13,111,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,112,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,113,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,114,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,115,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,116,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,117,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,118,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,119,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,120,Práticas didáticas,Práticas didáticas
08/05/2026,16:34:13,121,Sala dos professores,Sala dos professores
08/05/2026,16:34:13,122,Sala dos professores,Sala dos professores
08/05/2026,16:34:13,123,Sala dos professores,Sala dos professores
08/05/2026,16:34:13,124,Sala dos professores,PET Eng. Elétrica
08/05/2026,16:34:13,125,Sala dos professores,PET Eng. Elétrica
08/05/2026,16:34:13,126,Sala dos professores,Sala dos professores
08/05/2026,16:34:13,127,Sala dos professores,PET Eng. Elétrica
08/05/2026,16:34:13,128,Sala dos professores,PET Eng. Elétrica
08/05/2026,16:34:13,129,Sala dos professores,Sala dos professores
08/05/2026,16:34:13,130,Sala dos professores,Sala dos professores
08/05/2026,16:34:13,131,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,132,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,133,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,134,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,135,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,136,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,137,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,138,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,139,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,140,Lab. química 03,Lab. química 03
08/05/2026,16:34:13,141,Lab. química 01,Lab. de Ciências
08/05/2026,16:34:13,142,Lab. química 01,Lab. química 03
08/05/2026,16:34:13,143,Lab. química 01,Lab. química 03
08/05/2026,16:34:13,144,Lab. química 01,Lab. química 03
08/05/2026,16:34:13,145,Lab. química 01,Lab. química 03
