data,hora,num,ambiente,predição
08/05/2026,16:31:01,151,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,152,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,153,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,154,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,155,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,156,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,157,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,158,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,159,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,160,Lab. Analítico,Lab. Analítico
08/05/2026,16:31:01,161,Lab. de Ciências,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,162,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:31:01,163,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:31:01,164,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:31:01,165,Lab. de Ciências,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,166,Lab. de Ciências,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,167,Lab. de Ciências,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,168,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:31:01,169,Lab. de Ciências,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,170,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:31:01,171,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,172,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,173,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,174,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,175,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:31:01,176,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,177,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,178,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,179,Núcleo de Pesquisa e Atendimento,Lab. Analítico
08/05/2026,16:31:01,180,Núcleo de Pesquisa e Atendimento,Lab. Analítico
