data,hora,num,ambiente,ssid,bssid,rssi,canal
08/05/2026,07:08:37,22,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-81,11
08/05/2026,07:08:37,22,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-81,11
08/05/2026,07:08:37,22,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-82,11
08/05/2026,07:08:37,22,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-82,11
08/05/2026,07:08:37,22,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-84,11
08/05/2026,07:08:37,22,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-85,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-75,1
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-75,1
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-78,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-78,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-79,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-79,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-80,6
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-80,6
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-87,11
08/05/2026,07:08:47,23,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-87,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-75,6
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-75,6
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-76,1
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-76,1
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-77,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-77,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-78,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-78,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-79,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-80,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-87,11
08/05/2026,07:08:57,24,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-87,11
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-74,6
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-74,6
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-77,1
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-77,1
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-80,11
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-80,11
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-80,11
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-80,11
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-81,11
08/05/2026,07:09:07,25,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-81,11
08/05/2026,07:09:08,25,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-88,11
08/05/2026,07:09:08,25,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-89,11
08/05/2026,07:09:17,26,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-75,6
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-75,6
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-76,1
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-76,1
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-79,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-80,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-80,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-80,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-88,11
08/05/2026,07:09:18,26,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-89,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-75,1
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-76,1
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-76,6
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-76,6
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-79,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-79,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-80,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-80,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-81,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-82,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-86,11
08/05/2026,07:09:28,27,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-87,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-75,1
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-75,1
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-76,6
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-76,6
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-79,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-80,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-80,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-80,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-82,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-83,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-87,11
08/05/2026,07:09:38,28,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-87,11
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-75,1
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-76,1
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-76,6
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-76,6
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-80,11
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-80,11
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-80,11
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-80,11
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-81,11
08/05/2026,07:09:48,29,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-81,11
08/05/2026,07:09:58,30,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-76,6
08/05/2026,07:09:58,30,PET Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-76,6
08/05/2026,07:09:58,30,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-80,1
08/05/2026,07:09:58,30,PET Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-80,1
08/05/2026,07:09:58,30,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-80,11
08/05/2026,07:09:58,30,PET Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-80,11
08/05/2026,07:09:59,30,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-80,11
08/05/2026,07:09:59,30,PET Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-81,11
08/05/2026,07:09:59,30,PET Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-84,11
08/05/2026,07:09:59,30,PET Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-85,11
08/05/2026,07:09:59,30,PET Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-86,11
08/05/2026,07:09:59,30,PET Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-87,11
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-64,11
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-64,11
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-78,11
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-78,11
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-83,6
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-88,6
08/05/2026,07:10:26,31,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-89,6
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-62,11
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-63,11
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-84,6
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-86,6
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-88,6
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-90,1
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-90,1
08/05/2026,07:10:36,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:eb:22,-91,6
08/05/2026,07:10:37,32,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-91,11
08/05/2026,07:10:46,33,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-65,11
08/05/2026,07:10:46,33,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-66,11
08/05/2026,07:10:46,33,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-78,11
08/05/2026,07:10:46,33,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-78,11
08/05/2026,07:10:47,33,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-84,6
08/05/2026,07:10:47,33,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-85,6
08/05/2026,07:10:47,33,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-86,6
08/05/2026,07:10:47,33,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-87,6
08/05/2026,07:10:47,33,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-92,11
08/05/2026,07:10:56,34,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-66,11
08/05/2026,07:10:56,34,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-66,11
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-82,6
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-83,6
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-87,6
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-88,6
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-91,1
08/05/2026,07:10:57,34,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-91,1
08/05/2026,07:11:06,35,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-64,11
08/05/2026,07:11:06,35,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-64,11
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-84,6
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-84,11
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-84,11
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-86,6
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-86,6
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-88,1
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-90,1
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-91,11
08/05/2026,07:11:07,35,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-92,11
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-66,11
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-66,11
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-80,11
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-82,6
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-86,6
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-86,6
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-88,1
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-90,1
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:7f:20,-90,11
08/05/2026,07:11:17,36,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-91,11
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-64,11
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-64,11
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-77,11
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-78,11
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-83,6
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-86,6
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-87,6
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-90,1
08/05/2026,07:11:27,37,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:7f:22,-92,11
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-64,11
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-66,11
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-77,11
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-78,11
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-83,6
08/05/2026,07:11:37,38,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-86,6
08/05/2026,07:11:38,38,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-87,6
08/05/2026,07:11:38,38,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-89,1
08/05/2026,07:11:38,38,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-90,1
08/05/2026,07:11:47,39,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-66,11
08/05/2026,07:11:47,39,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-67,11
08/05/2026,07:11:47,39,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:11:47,39,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:11:48,39,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-87,6
08/05/2026,07:11:48,39,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-88,1
08/05/2026,07:11:48,39,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-88,6
08/05/2026,07:11:48,39,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-91,1
08/05/2026,07:11:57,40,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-63,11
08/05/2026,07:11:57,40,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-63,11
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-80,11
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB,b8:11:4b:1d:14:80,-83,6
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB-VISITANTE,b8:11:4b:1d:14:82,-83,6
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB,84:f1:47:54:fd:c0,-84,6
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:fd:c2,-85,6
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-89,1
08/05/2026,07:11:58,40,Coordenação de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-89,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-72,11
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-74,11
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-78,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-78,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-80,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-80,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-82,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-84,1
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-85,6
08/05/2026,07:12:51,41,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-85,6
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-72,11
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-73,11
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-77,6
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-78,6
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-80,1
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-80,1
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-80,1
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-81,1
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-86,1
08/05/2026,07:13:01,42,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-87,1
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-74,1
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-74,1
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-75,6
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-75,6
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-75,11
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-75,11
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-86,1
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-86,1
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:eb:20,-86,6
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-87,1
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:eb:22,-87,6
08/05/2026,07:13:11,43,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-88,1
08/05/2026,07:13:12,43,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-89,11
08/05/2026,07:13:12,43,Auditório de Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-89,11
08/05/2026,07:13:12,43,Auditório de Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-90,11
08/05/2026,07:13:21,44,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-72,1
08/05/2026,07:13:21,44,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-73,1
08/05/2026,07:13:21,44,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-73,11
08/05/2026,07:13:21,44,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-73,11
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-75,6
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-76,6
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-84,1
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-85,1
