data,hora,num,ambiente,ssid,bssid,rssi,canal
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-89,1
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-90,11
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-93,9
08/05/2026,07:13:22,44,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-96,6
08/05/2026,07:13:31,45,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-59,11
08/05/2026,07:13:31,45,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-66,10
08/05/2026,07:13:31,45,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-67,4
08/05/2026,07:13:31,45,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-70,1
08/05/2026,07:13:31,45,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-70,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-70,6
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-71,11
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-71,11
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-73,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-73,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,PeterNetwork,1e:1d:49:86:2d:8e,-74,11
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-76,6
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-76,10
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-77,6
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-80,3
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-80,7
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-84,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-85,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-86,5
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-87,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-87,2
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-87,9
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-88,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,Kauan,5e:df:7d:dd:ee:05,-88,1
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:eb:20,-88,6
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:bc:02,-89,6
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-89,11
08/05/2026,07:13:32,45,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-94,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-67,11
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-68,4
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-68,10
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-70,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-71,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-71,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,PeterNetwork,1e:1d:49:86:2d:8e,-72,11
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-73,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-74,11
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-75,11
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-77,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-77,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-78,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-79,7
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-83,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-83,3
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-84,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-86,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-86,10
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-87,2
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-88,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-89,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:eb:22,-89,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-90,5
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:eb:20,-90,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:bc:00,-92,6
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-92,11
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,IFPB TCC,d8:5d:4c:86:7e:66,-93,1
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,A mesma de sempre,fe:64:3a:96:ea:fc,-93,5
08/05/2026,07:13:42,46,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-94,9
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-66,4
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-67,10
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-70,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-70,11
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-72,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-72,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-72,6
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-72,11
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-72,11
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,PeterNetwork,1e:1d:49:86:2d:8e,-73,11
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-75,6
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-76,6
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-78,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-79,10
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-80,7
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-81,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-81,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,Kauan,5e:df:7d:dd:ee:05,-81,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-81,3
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-82,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-82,2
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-83,1
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-86,5
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:eb:20,-89,6
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:eb:22,-89,6
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-89,11
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-90,6
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-90,11
08/05/2026,07:13:52,47,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-93,9
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-64,11
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-65,4
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-70,10
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-71,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-71,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-72,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,Kauan,5e:df:7d:dd:ee:05,-72,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-73,6
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,PeterNetwork,1e:1d:49:86:2d:8e,-73,11
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-74,6
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-75,11
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-76,7
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-76,11
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-77,6
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-79,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-80,10
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-84,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-85,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-85,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-85,1
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-85,2
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-85,3
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-86,5
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-87,6
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-90,9
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-90,11
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-91,11
08/05/2026,07:14:02,48,Auditório de Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-91,11
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-63,11
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-66,4
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-68,11
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-68,11
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-69,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-69,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-70,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-70,10
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-71,6
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-71,10
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-74,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,PeterNetwork,1e:1d:49:86:2d:8e,-74,11
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-75,3
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-75,6
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-76,6
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,Kauan,5e:df:7d:dd:ee:05,-77,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-77,7
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-82,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-82,1
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-83,2
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-84,6
08/05/2026,07:14:12,49,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-85,5
08/05/2026,07:14:13,49,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-86,1
08/05/2026,07:14:13,49,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-88,1
08/05/2026,07:14:13,49,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:95:e0,-89,11
08/05/2026,07:14:13,49,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:95:e2,-89,11
08/05/2026,07:14:13,49,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-92,9
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-63,11
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-65,4
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,Kauan,5e:df:7d:dd:ee:05,-67,1
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-68,6
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-68,10
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-69,11
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-69,11
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-70,1
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-70,10
08/05/2026,07:14:22,50,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-71,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-74,6
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-74,6
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-75,3
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-75,7
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-76,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-77,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,PeterNetwork,1e:1d:49:86:2d:8e,-77,11
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-79,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-80,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-83,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-83,1
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-85,2
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-88,5
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-89,6
08/05/2026,07:14:23,50,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-92,9
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-54,10
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-58,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-61,11
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-66,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:96:e2,-67,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-71,7
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,Kauan,5e:df:7d:dd:ee:05,-72,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,e4:4e:2d:85:4c:60,-75,11
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-75,11
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,PeterNetwork,1e:1d:49:86:2d:8e,-75,11
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,GPDS,00:26:5a:66:55:ef,-78,6
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:f9:80,-79,11
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:f9:82,-79,11
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,SALA_MESTRADO,64:66:b3:62:eb:86,-80,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-80,4
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:bc:00,-80,6
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:bc:02,-80,6
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:8b:a0,-81,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,NPEF/NEPA,50:c7:bf:ef:56:8a,-81,3
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-82,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,UA2-MiniLab,60:32:b1:2d:66:c3,-82,10
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-83,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-83,5
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:5e:c0,-84,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:6b:80,-87,6
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-88,2
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:6b:82,-88,6
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,IFPB TCC,d8:5d:4c:86:7e:66,-89,1
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-94,9
08/05/2026,07:14:49,51,Lab. de Instrumentação biomédica,LIMPEZA,54:e6:fc:cf:22:de,-95,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-52,10
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-65,11
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-66,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-67,7
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-68,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:96:e2,-69,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,PeterNetwork,1e:1d:49:86:2d:8e,-72,11
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,e4:4e:2d:85:4c:60,-75,11
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-75,11
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,UA2-MiniLab,60:32:b1:2d:66:c3,-76,10
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,NPEF/NEPA,50:c7:bf:ef:56:8a,-77,3
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:f9:80,-77,11
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:f9:82,-77,11
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-79,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,GPDS,00:26:5a:66:55:ef,-79,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:8b:a0,-80,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:bc:02,-80,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:bc:00,-80,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-81,4
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-82,5
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,SALA_MESTRADO,64:66:b3:62:eb:86,-83,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:5e:c0,-86,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-86,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,Kauan,5e:df:7d:dd:ee:05,-86,1
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:6b:80,-88,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:6b:82,-89,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,LIMPEZA,54:e6:fc:cf:22:de,-91,6
08/05/2026,07:14:59,52,Lab. de Instrumentação biomédica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-93,9
08/05/2026,07:15:09,53,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-58,10
08/05/2026,07:15:09,53,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-62,11
08/05/2026,07:15:09,53,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-65,1
08/05/2026,07:15:09,53,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-68,7
08/05/2026,07:15:09,53,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-71,1
