data,hora,num,ambiente,ssid,bssid,rssi,canal
22/04/2026,07:26:04,10,Lab. Informática 09,IFPB-VISITANTE,B8:11:4B:1D:1E:42,-87,6
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-71,1
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-71,1
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-79,1
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-79,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-79,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-79,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-79,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-81,1
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-88,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,B8:11:4B:1D:1E:42,-89,6
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-89,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-89,11
22/04/2026,07:26:25,11,Sala dos técnicos,IFPB,B8:11:4B:1D:1E:40,-90,6
22/04/2026,07:26:26,11,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-90,11
22/04/2026,07:26:35,12,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-71,1
22/04/2026,07:26:35,12,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-71,1
22/04/2026,07:26:35,12,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-79,11
22/04/2026,07:26:35,12,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-79,11
22/04/2026,07:26:35,12,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-81,1
22/04/2026,07:26:35,12,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-82,1
22/04/2026,07:26:36,12,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-85,11
22/04/2026,07:26:36,12,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-85,11
22/04/2026,07:26:36,12,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-90,11
22/04/2026,07:26:36,12,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-91,11
22/04/2026,07:26:45,13,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-73,11
22/04/2026,07:26:45,13,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-74,11
22/04/2026,07:26:45,13,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-76,1
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-77,1
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-81,1
