data,hora,num,ssid,bssid,rssi,canal,ambiente
17/03/2026,10:43:54,52,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-87,2,Auditório de Eng. Elétrica
17/03/2026,10:43:54,52,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-90,10,Auditório de Eng. Elétrica
17/03/2026,10:43:54,52,IFPB,E4:4E:2D:85:4C:60,-90,11,Auditório de Eng. Elétrica
17/03/2026,10:43:54,52,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-91,11,Auditório de Eng. Elétrica
17/03/2026,10:43:54,52,motorola one hyper_9136,6A:A5:88:F9:66:CE,-93,6,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-70,11,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,GPDS,00:26:5A:66:55:EF,-72,6,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,UA2-MiniLab,60:32:B1:2D:66:C3,-72,10,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,TP-Link_1324,7C:F1:7E:8D:13:22,-73,10,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-VISITANTE,84:F1:47:54:F9:82,-75,11,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB,84:F1:47:54:6B:80,-76,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB,84:F1:47:54:F9:80,-76,11,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-VISITANTE,84:F1:47:54:6B:82,-77,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,APTelefonia,58:10:8C:91:F3:AA,-78,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,NPEF/NEPA,50:C7:BF:EF:56:8A,-80,3,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-80,6,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,Intelbras,18:0D:2C:7F:EB:AC,-85,7,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-86,3,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB,24:36:DA:2B:5E:C0,-87,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-87,2,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB,84:F1:47:54:8B:A0,-87,11,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-VISITANTE,84:F1:47:54:8B:A2,-87,11,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB,84:F1:47:54:96:E0,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-VISITANTE,84:F1:47:54:96:E2,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB,84:F1:47:54:EB:20,-90,6,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,IFPB-VISITANTE,84:F1:47:54:EB:22,-91,6,Auditório de Eng. Elétrica
17/03/2026,10:44:04,53,motorola one hyper_9136,6A:A5:88:F9:66:CE,-91,6,Auditório de Eng. Elétrica
17/03/2026,10:44:05,53,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-93,5,Auditório de Eng. Elétrica
17/03/2026,10:44:05,53,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-95,10,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-63,11,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,NPEF/NEPA,50:C7:BF:EF:56:8A,-70,3,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,GPDS,00:26:5A:66:55:EF,-70,6,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,IFPB,84:F1:47:54:6B:80,-73,1,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,IFPB-VISITANTE,84:F1:47:54:6B:82,-73,1,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,IFPB-VISITANTE,84:F1:47:54:F9:82,-75,11,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,IFPB,84:F1:47:54:F9:80,-76,11,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-77,6,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,TP-Link_1324,7C:F1:7E:8D:13:22,-77,10,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-78,5,Auditório de Eng. Elétrica
17/03/2026,10:44:14,54,UA2-MiniLab,60:32:B1:2D:66:C3,-79,10,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,IFPB,84:F1:47:54:8B:A0,-79,11,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,IFPB-VISITANTE,84:F1:47:54:8B:A2,-79,11,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,APTelefonia,58:10:8C:91:F3:AA,-82,1,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-85,3,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,IFPB,24:36:DA:2B:5E:C0,-87,1,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,IFPB-VISITANTE,84:F1:47:54:96:E2,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,Intelbras,18:0D:2C:7F:EB:AC,-89,7,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-91,2,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-92,10,Auditório de Eng. Elétrica
17/03/2026,10:44:15,54,motorola one hyper_9136,6A:A5:88:F9:66:CE,-94,6,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,NPEF/NEPA,50:C7:BF:EF:56:8A,-69,3,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,APTelefonia,58:10:8C:91:F3:AA,-72,1,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-73,11,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,GPDS,00:26:5A:66:55:EF,-74,6,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,TP-Link_1324,7C:F1:7E:8D:13:22,-74,10,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,UA2-MiniLab,60:32:B1:2D:66:C3,-77,10,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,IFPB,84:F1:47:54:F9:80,-77,11,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,IFPB-VISITANTE,84:F1:47:54:F9:82,-77,11,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-78,6,Auditório de Eng. Elétrica
17/03/2026,10:44:24,55,IFPB-VISITANTE,84:F1:47:54:8B:A2,-79,11,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB,84:F1:47:54:6B:80,-80,1,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB,84:F1:47:54:8B:A0,-80,11,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-VISITANTE,84:F1:47:54:6B:82,-81,1,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,Intelbras,18:0D:2C:7F:EB:AC,-85,7,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-VISITANTE,84:F1:47:54:96:E2,-86,1,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB,84:F1:47:54:96:E0,-86,1,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-87,5,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-88,11,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB,E4:4E:2D:85:4C:60,-88,11,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-89,3,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB,84:F1:47:54:EB:20,-90,6,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-VISITANTE,84:F1:47:54:EB:22,-91,6,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-94,2,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,IFPB-Sala_13,E8:94:F6:B9:2F:46,-94,4,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,motorola one hyper_9136,6A:A5:88:F9:66:CE,-94,6,Auditório de Eng. Elétrica
17/03/2026,10:44:25,55,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-97,10,Auditório de Eng. Elétrica
17/03/2026,10:44:34,56,NPEF/NEPA,50:C7:BF:EF:56:8A,-69,3,Auditório de Eng. Elétrica
17/03/2026,10:44:34,56,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-70,11,Auditório de Eng. Elétrica
17/03/2026,10:44:34,56,GPDS,00:26:5A:66:55:EF,-71,6,Auditório de Eng. Elétrica
17/03/2026,10:44:34,56,IFPB,84:F1:47:54:6B:80,-75,1,Auditório de Eng. Elétrica
17/03/2026,10:44:34,56,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Auditório de Eng. Elétrica
17/03/2026,10:44:34,56,APTelefonia,58:10:8C:91:F3:AA,-76,1,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,TP-Link_1324,7C:F1:7E:8D:13:22,-76,10,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB,84:F1:47:54:F9:80,-76,11,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB-VISITANTE,84:F1:47:54:F9:82,-77,11,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,Intelbras,18:0D:2C:7F:EB:AC,-80,7,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB,84:F1:47:54:8B:A0,-81,11,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB-VISITANTE,84:F1:47:54:8B:A2,-81,11,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB,84:F1:47:54:96:E0,-82,1,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB-VISITANTE,84:F1:47:54:96:E2,-83,1,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-83,6,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,UA2-MiniLab,60:32:B1:2D:66:C3,-83,10,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,A55 de Arquimedes,02:11:D2:64:5E:D9,-89,1,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-89,5,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-89,11,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-90,3,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB,E4:4E:2D:85:4C:60,-90,11,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-93,10,Auditório de Eng. Elétrica
17/03/2026,10:44:35,56,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-94,2,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-62,11,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,NPEF/NEPA,50:C7:BF:EF:56:8A,-69,3,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB,84:F1:47:54:F9:80,-71,11,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-VISITANTE,84:F1:47:54:F9:82,-71,11,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,UA2-MiniLab,60:32:B1:2D:66:C3,-74,10,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,TP-Link_1324,7C:F1:7E:8D:13:22,-75,10,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-76,5,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,APTelefonia,58:10:8C:91:F3:AA,-77,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,GPDS,00:26:5A:66:55:EF,-77,6,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-79,3,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-81,6,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB,84:F1:47:54:8B:A0,-81,11,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-VISITANTE,84:F1:47:54:8B:A2,-81,11,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB,84:F1:47:54:6B:80,-83,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-VISITANTE,84:F1:47:54:6B:82,-83,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,Intelbras,18:0D:2C:7F:EB:AC,-83,7,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB,84:F1:47:54:96:E0,-85,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-VISITANTE,84:F1:47:54:96:E2,-85,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-87,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB,24:36:DA:2B:5E:C0,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-93,2,Auditório de Eng. Elétrica
17/03/2026,10:44:45,57,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-95,10,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-62,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,NPEF/NEPA,50:C7:BF:EF:56:8A,-66,3,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,TP-Link_1324,7C:F1:7E:8D:13:22,-68,10,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,UA2-MiniLab,60:32:B1:2D:66:C3,-71,10,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,APTelefonia,58:10:8C:91:F3:AA,-72,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,GPDS,00:26:5A:66:55:EF,-72,6,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,84:F1:47:54:F9:80,-77,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,84:F1:47:54:F9:82,-77,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,84:F1:47:54:6B:80,-78,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,84:F1:47:54:6B:82,-78,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,Intelbras,18:0D:2C:7F:EB:AC,-81,7,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-83,6,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,84:F1:47:54:8B:A0,-83,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,84:F1:47:54:8B:A2,-83,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,84:F1:47:54:96:E0,-85,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,84:F1:47:54:96:E2,-86,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-88,5,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,84:F1:47:54:EB:22,-88,6,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,84:F1:47:54:EB:20,-88,6,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,E4:4E:2D:85:4C:60,-88,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-88,11,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB,24:36:DA:2B:5E:C0,-89,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-89,1,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-90,10,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-91,2,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-91,3,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,IFPB-Sala_13,E8:94:F6:B9:2F:46,-92,4,Auditório de Eng. Elétrica
17/03/2026,10:44:55,58,A55 de Arquimedes,02:11:D2:64:5E:D9,-93,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-64,11,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,NPEF/NEPA,50:C7:BF:EF:56:8A,-66,3,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,APTelefonia,58:10:8C:91:F3:AA,-68,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,GPDS,00:26:5A:66:55:EF,-70,6,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB,84:F1:47:54:F9:80,-73,11,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,TP-Link_1324,7C:F1:7E:8D:13:22,-74,10,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB,84:F1:47:54:6B:80,-75,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-VISITANTE,84:F1:47:54:F9:82,-75,11,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,UA2-MiniLab,60:32:B1:2D:66:C3,-77,10,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-79,3,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-79,6,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,Intelbras,18:0D:2C:7F:EB:AC,-82,7,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB,84:F1:47:54:96:E0,-83,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-VISITANTE,84:F1:47:54:96:E2,-84,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-VISITANTE,84:F1:47:54:8B:A2,-85,11,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB,84:F1:47:54:8B:A0,-85,11,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB,24:36:DA:2B:5E:C0,-86,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-86,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-87,10,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,A55 de Arquimedes,02:11:D2:64:5E:D9,-89,1,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-90,5,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-91,2,Auditório de Eng. Elétrica
17/03/2026,10:45:05,59,IFPB-Sala_13,E8:94:F6:B9:2F:46,-94,4,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-59,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,GPDS,00:26:5A:66:55:EF,-70,6,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,NPEF/NEPA,50:C7:BF:EF:56:8A,-74,3,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,TP-Link_1324,7C:F1:7E:8D:13:22,-77,10,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,84:F1:47:54:6B:80,-78,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,84:F1:47:54:6B:82,-78,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,84:F1:47:54:F9:80,-79,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,84:F1:47:54:F9:82,-79,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,APTelefonia,58:10:8C:91:F3:AA,-80,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-Sala_Professor_14,48:51:CF:81:B0:9E,-80,5,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-82,6,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,84:F1:47:54:8B:A0,-82,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,84:F1:47:54:8B:A2,-82,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,84:F1:47:54:96:E0,-83,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,UA2-MiniLab,60:32:B1:2D:66:C3,-83,10,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,84:F1:47:54:96:E2,-84,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-84,3,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,Intelbras,18:0D:2C:7F:EB:AC,-86,7,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-87,2,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-90,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-Sala_13,E8:94:F6:B9:2F:46,-92,4,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,E4:4E:2D:85:4C:60,-92,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-93,10,Auditório de Eng. Elétrica
17/03/2026,10:46:11,61,APTelefonia,58:10:8C:91:F3:AA,-63,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,TP-Link_1324,7C:F1:7E:8D:13:22,-63,10,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-68,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:96:E0,-69,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:96:E2,-70,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:6B:80,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:6B:82,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,Gabriel's Galaxy Tab S6 Lite,02:64:44:29:F3:37,-74,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,GPDS,00:26:5A:66:55:EF,-76,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,UA2-MiniLab,60:32:B1:2D:66:C3,-80,10,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,NPEF/NEPA,50:C7:BF:EF:56:8A,-81,3,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,24:36:DA:2B:BC:02,-81,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,24:36:DA:2B:BC:00,-81,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-Sala_Professor_14,24:FD:0D:57:19:26,-82,2,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,Intelbras,18:0D:2C:7F:EB:AC,-83,7,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:8B:A2,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,TP-Link_C3CB,D8:0D:17:3E:C3:CB,-84,3,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:F9:82,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:F9:80,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:8B:A0,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB TCC,D8:5D:4C:86:7E:66,-93,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,motorola one hyper_9136,6A:A5:88:F9:66:CE,-96,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,NUNYA_Room_2.4GHz,CC:32:E5:0C:FC:2B,-96,10,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,APTelefonia,58:10:8C:91:F3:AA,-62,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,TP-Link_1324,7C:F1:7E:8D:13:22,-66,10,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,Lab. de Sinais Digitais,18:D6:C7:F9:37:2F,-68,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB,84:F1:47:54:96:E0,-70,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB-VISITANTE,84:F1:47:54:96:E2,-70,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,Intelbras,18:0D:2C:7F:EB:AC,-70,7,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,NPEF/NEPA,50:C7:BF:EF:56:8A,-72,3,Lab. de Instrumentação biomédica
